id,hybrid,genus,author,synonym_id,family_id
"21660","","Platyloma","J.Sm.","13521","8"
"21635","","Platytaenia","Kuhn","13528","8"
"21657","","Pomatophytum","M.E.Jones","13508","8"
"21626","","Psilogramme","Kuhn","13512","8"
"21661","","Pteridella","Mett. ex Kuhn","13521","8"
"13523","","Pterozonium","Fee","","8"
"22236","","Ptilopteris","Hance","","8"
"13525","","Saffordia","Maxon","","8"
"21645","","Schizogramma","Link","13513","8"
"21634","","Schizolepton","Fee","13528","8"
"13526","","Sinopteris","C.Chr. & Ching","","8"
"13527","","Syngramma","J.Sm.","","8"
"21627","","Syngrammatopsis","Alston","13523","8"
"21662","","Synochlamys","Fee","13521","8"
"13528","","Taenitis","Willd. ex Schkuhr","","8"
"21632","","Toxopteris","Trevis.","13527","8"
"13529","","Trachypteris","Andre ex H.Christ","","8"
"21628","","Trichiogramme","Kuhn","13523","8"
"13530","","Trismeria","Fee","13522","8"
"21665","","Tryonella","Pic.Serm.","13511","8"
"4891","","Adoxa","L.","","9"
"4892","","Sinadoxa","C.Y.Wu, Z.L.Wu & R.F.Huang","","9"
"16738","","Tetradoxa","C.Y.Wu","","9"
"20950","","Aegotoxicum","Endl.","10195","10"
"20941","","Aegtoxicon","Molina","10195","10"
"10195","","Aextoxicon","Ruiz & Pav.","","10"
"11844","","Agave","L.","","11"
"11845","","Beschorneria","Kunth","","11"
"11846","","Bravoa","Lex.","","11"
"11847","","Clistoyucca","(Engelm.) Trel.","","11"
"16930","","Cohnia","Kunth","11933","11"
"11933","","Cordyline","Comm. ex R.Br.","","11"
"11849","","Furcraea","Vent.","","11"
"11850","","Hesperaloe","Engelm.","","11"
"18856","","Hesperoyucca","Baker","11855","11"
"15950","","Manfreda","Salisb.","11844","11"
"11851","","Polianthes","L.","","11"
"11852","","Prochnyanthes","S.Watson","","11"
"11853","","Pseudobravoa","Rose","","11"
"16931","","Runyonia","Rose","11844","11"
"11854","","Samuela","Trel.","","11"
"16932","","Sarcoyucca","(Engelm.) Linding.","11855","11"
"18855","","Taetsia","Medik.","11933","11"
"11855","","Yucca","L.","","11"
"9669","","Agdestis","Moc. & Sesse ex DC.","","12"
"22171","","Acaulon","N.E.Br.","4274","13"
"4268","","Acrodon","N.E.Br.","","13"
"4269","","Acrosanthes","Eckl. & Zeyh.","","13"
"4271","","Aethephyllum","N.E.Br.","","13"
"22176","","Agnirictus","Schwantes","4400","13"
"22172","","Aistocaulon","Poelln.","4274","13"
"4272","","Aizoanthemum","Dinter ex Friedrich","","13"
"4273","","Aizoon","L.","","13"
"4274","","Aloinopsis","Schwantes","","13"
"4275","","Amoebophyllum","N.E.Br.","16803","13"
"4276","","Amphibolia","L.Bolus ex A.G.J.Herre","","13"
"25827","","Ancistrostigma","Fenzl","4406","13"
"4277","","Anisocalyx","L.Bolus","22167","13"
"22192","","Anisostigma","Schinz","4404","13"
"4278","","Antegibbaeum","Schwantes ex C.Weber","","13"
"22159","","Antimima","N.E.Br.","","13"
"4279","","Apatesia","N.E.Br.","","13"
"4280","","Aptenia","N.E.Br.","","13"
"4281","","Arenifera","A.G.J.Herre","","13"
"22180","","Argeta","N.E.Br.","4323","13"
"4282","","Argyroderma","N.E.Br.","","13"
"4283","","Aridaria","N.E.Br.","16803","13"
"4284","","Aspazoma","N.E.Br.","","13"
"4285","","Astridia","Dinter","","13"
"4286","","Bergeranthus","Schwantes","","13"
"14265","","Berrisfordia","L.Bolus","","13"
"4287","","Bijlia","N.E.Br.","","13"
"22160","","Bolusanthemum","Schwantes","4287","13"
"4288","","Braunsia","Schwantes","","13"
"25541","","Brownanthus","Schwantes","","13"
"4289","","Calamophyllum","Schwantes","4303","13"
"22154","","Callistigma","Dinter & Schwantes","4347","13"
"4290","","Carpanthea","N.E.Br.","","13"
"4291","","Carpobrotus","N.E.Br.","","13"
"4292","","Carruanthus","(Schwantes) Schwantes","","13"
"4293","","Caryotophora","Leistner","","13"
"4294","","Cephalophyllum","(Haw.) N.E.Br.","","13"
"4295","","Cerochlamys","N.E.Br.","","13"
"4296","","Chasmatophyllum","(Schwantes) Dinter & Schwantes","","13"
"4297","","Cheiridopsis","N.E.Br.","","13"
"25794","","Circandra","N.E.Br.","","13"
"14172","","Cleretum","N.E.Br.","","13"
"4299","","Conicosia","N.E.Br.","","13"
"4300","","Conophyllum","Schwantes","4351","13"
"4301","","Conophytum","N.E.Br.","","13"
"22165","","Corpuscularia","Schwantes","","13"
"22185","","Crocanthus","L.Bolus","4345","13"
"22155","","Cryophytum","N.E.Br.","4347","13"
"4303","","Cylindrophyllum","Schwantes","","13"
"4304","","Cypselea","Turpin","","13"
"4305","","Dactylopsis","N.E.Br.","","13"
"22173","","Deilanthe","N.E.Br.","4274","13"
"4306","","Delosperma","N.E.Br.","","13"
"25822","","Demidovia","Pall.","4404","13"
"22189","","Depacarpus","N.E.Br.","4349","13"
"22184","","Derenbergia","Schwantes","4301","13"
"22157","","Derenbergiella","Schwantes","4347","13"
"4307","","Dicrocaulon","N.E.Br.","","13"
"4308","","Didymaotus","N.E.Br.","","13"
"4309","","Dinteranthus","Schwantes","","13"
"25820","","Diplochonium","Fenzl","4394","13"
"4310","","Diplosoma","Schwantes","","13"
"4311","","Disphyma","N.E.Br.","","13"
"4312","","Dorotheanthus","Schwantes","","13"
"22178","","Dracophilus","(Schwantes) Dinter & Schwantes","","13"
"22167","","Drosanthemopsis","Rauschert","","13"
"4313","","Drosanthemum","Schwantes","","13"
"4314","","Eberlanzia","Schwantes","","13"
"4315","","Ebracteola","Dinter & Schwantes","","13"
"20148","","Echinus","L.Bolus","4288","13"
"4316","","Enarganthe","N.E.Br.","","13"
"4317","","Erepsia","N.E.Br.","","13"
"22163","","Esterhuysenia","L.Bolus","","13"
"4318","","Eurystigma","L.Bolus","4347","13"
"4319","","Faucaria","Schwantes","","13"
"4320","","Fenestraria","N.E.Br.","","13"
"4321","","Frithia","N.E.Br.","","13"
"4322","","Galenia","L.","","13"
"22156","","Gasoul","Adans.","4347","13"
"4323","","Gibbaeum","Haw.","","13"
"4327","","Glottiphyllum","Haw.","","13"
"4328","","Gunnia","F.Muell.","22193","13"
"22193","","Gunniopsis","Pax","","13"
"25817","","Gymnopoma","N.E.Br.","4395","13"
"16800","","Halenbergia","Dinter","4347","13"
"14834","","Hallianthus","H.E.K.Hartmann","","13"
"25814","","Henricia","L.Bolus","4360","13"
"4329","","Hereroa","(Schwantes) Dinter & Schwantes","","13"
"4330","","Herrea","Schwantes","4299","13"
"4331","","Herreanthus","Schwantes","","13"
"16801","","Hydrodea","N.E.Br.","4347","13"
"22186","","Hymenocyclus","Dinter & Schwantes","4345","13"
"4332","","Hymenogyne","Haw.","","13"
"22181","","Imitaria","N.E.Br.","","13"
"4334","","Jacobsenia","L.Bolus & Schwantes","","13"
"4335","","Jensenobotrya","A.G.J.Herre","","13"
"14835","","Jordaaniella","H.E.K.Hartmann","","13"
"4336","","Juttadinteria","Schwantes","","13"
"4337","","Kensitia","Fedde","4317","13"
"4338","","Khadia","N.E.Br.","","13"
"4339","","Lampranthus","N.E.Br.","","13"
"4340","","Lapidaria","(Dinter & Schwantes) N.E.Br.","","13"
"4341","","Leipoldtia","L.Bolus","","13"
"4342","","Lithops","N.E.Br.","","13"
"22153","","Litocarpus","L.Bolus","4280","13"
"25821","","Ludolfia","Adans.","4404","13"
"4344","","Machairophyllum","Schwantes","","13"
"25810","","Macrocaulon","N.E.Br.","4290","13"
"4345","","Malephora","N.E.Br.","","13"
"22190","","Maughania","N.E.Br.","4310","13"
"4346","","Maughaniella","L.Bolus","4310","13"
"22182","","Mentocalyx","N.E.Br.","4323","13"
"4347","","Mesembryanthemum","L.","","13"
"4348","","Mestoklema","N.E.Br. ex Glen","","13"
"4349","","Meyerophytum","Schwantes","","13"
"4350","","Micropterum","Schwantes","14172","13"
"22188","","Mimetophytum","L.Bolus","4351","13"
"4351","","Mitrophyllum","Schwantes","","13"
"4353","","Monilaria","Schwantes","","13"
"4354","","Mossia","N.E.Br.","","13"
"4355","","Muiria","N.E.Br.","","13"
"4356","","Namaquanthus","L.Bolus","","13"
"22179","","Namibia","(Schwantes) Dinter & Schwantes","","13"
"4357","","Nananthus","N.E.Br.","","13"
"4358","","Nelia","Schwantes","","13"
"4359","","Neogunnia","Pax & K.Hoffm.","22193","13"
"4360","","Neohenricia","L.Bolus","","13"
"4361","","Neorhine","Schwantes","4382","13"
"16802","","Nycteranthus","Rothm.","16803","13"
"22158","","Nycterianthemum","Haw.","16803","13"
"4362","","Octopoma","N.E.Br.","","13"
"4363","","Odontophorus","N.E.Br.","","13"
"4364","","Oophytum","N.E.Br.","","13"
"4365","","Ophthalmophyllum","Dinter & Schwantes","","13"
"4366","","Opophytum","N.E.Br.","4347","13"
"4367","","Orthopterum","L.Bolus","","13"
"4368","","Oscularia","Schwantes","","13"
"4369","","Ottosonderia","L.Bolus","","13"
"25825","","Papularia","Forssk.","4406","13"
"22177","","Peersia","L.Bolus","4382","13"
"25815","","Pentacoilanthus","Rappa & Camarrone 1953","4347","13"
"25816","","Pentacoilanthus","Rappa & Camarrone 1960","16803","13"
"25540","","Perapentacoilanthus","Rappa & Camarrone","4347","13"
"22161","","Perissolobus","N.E.Br.","4344","13"
"25831","","Pherelobus","Jacobsen","4312","13"
"4371","","Pherolobus","N.E.Br.","4312","13"
"16803","","Phyllobolus","N.E.Br.","","13"
"22168","","Piquetia","N.E.Br.","4317","13"
"4372","","Platythyra","N.E.Br.","4280","13"
"4373","","Pleiospilos","N.E.Br.","","13"
"4374","","Plinthus","Fenzl","","13"
"4376","","Polymita","N.E.Br.","","13"
"25826","","Portulacastrum","Juss. ex Medik.","4406","13"
"4377","","Prenia","N.E.Br.","16803","13"
"14173","","Prepodesma","N.E.Br.","4357","13"
"25818","","Psammanthe","Hance","4394","13"
"4378","","Psammophora","Dinter & Schwantes","","13"
"25542","","Pseudobrownanthus","Ihlenf. & Bittrich","","13"
"4380","","Psilocaulon","N.E.Br.","","13"
"25537","","Pteropentacoilanthus","Rappa & Camarrone","4347","13"
"22175","","Punctillaria","N.E.Br.","4373","13"
"25819","","Pyxipoma","Fenzl","4394","13"
"4381","","Rabiea","N.E.Br.","","13"
"25811","","Radiana","Raf.","4304","13"
"25824","","Reme","Adans.","4406","13"
"4382","","Rhinephyllum","N.E.Br.","","13"
"4383","","Rhombophyllum","(Schwantes) Schwantes","","13"
"25812","","Rhopalocyclus","Schwantes","4341","13"
"22183","","Rimaria","N.E.Br.","4323","13"
"22162","","Rimaria","L.Bolus","4409","13"
"22169","","Roodia","N.E.Br.","4282","13"
"4384","","Ruschia","Schwantes","","13"
"4385","","Ruschianthemum","Friedrich","","13"
"4386","","Ruschianthus","L.Bolus","","13"
"4387","","Saphesia","N.E.Br.","","13"
"4388","","Sarcozona","J.M.Black","4291","13"
"4389","","Sceletium","N.E.Br.","16803","13"
"16799","","Schickia","Tischer","4347","13"
"4390","","Schlechteranthus","Schwantes","","13"
"22166","","Schonlandia","L.Bolus","22165","13"
"25813","","Schwantesia","L.Bolus","4351","13"
"4391","","Schwantesia","Dinter","","13"
"4392","","Scopelogena","L.Bolus","","13"
"4393","","Semnanthe","N.E.Br.","4317","13"
"4394","","Sesuvium","L.","","13"
"25205","","Sineoperculum","Van Jaarsv.","4312","13"
"4395","","Skiatophytum","L.Bolus","","13"
"4396","","Smicrostigma","N.E.Br.","","13"
"4397","","Sphalmanthus","N.E.Br.","16803","13"
"4398","","Stayneria","L.Bolus","","13"
"22170","","Sterropetalum","N.E.Br.","4358","13"
"22187","","Stigmatocarpum","L.Bolus","4312","13"
"4399","","Stoeberia","Dinter & Schwantes","","13"
"4400","","Stomatium","Schwantes","","13"
"4402","","Synaptophyllum","N.E.Br.","","13"
"22279","","Tanquana","H.E.K.Hartmann & Liede","","13"
"25539","","Tetracoilanthus","Rappa & Camarrone","4280","13"
"25823","","Tetragonella","Miq.","4404","13"
"4404","","Tetragonia","L.","","13"
"16804","","Thyrasperma","N.E.Br.","4332","13"
"14174","","Tischleria","Schwantes","4292","13"
"4405","","Titanopsis","Schwantes","","13"
"4406","","Trianthema","L.","","13"
"4407","","Tribulocarpus","S.Moore","","13"
"4408","","Trichodiadema","Schwantes","","13"
"4409","","Vanheerdea","L.Bolus ex H.E.K.Hartmann","","13"
"4410","","Vanzijlia","L.Bolus","","13"
"22174","","Verrucifera","N.E.Br.","4405","13"
"25809","","Veslingia","Heist. ex Fabr.","4273","13"
"4411","","Wooleya","L.Bolus","","13"
"22152","","Zaleja","Burm.f.","4412","13"
"4412","","Zaleya","Burm.f.","","13"
"4413","","Zeuktophyllum","N.E.Br.","","13"
"2407","","Akania","Hook.f.","","14"
"4869","","Alangium","Lam.","","15"
"24627","","Actinocarpus","R.Br.","12551","16"
"17015","","Albidella","Pichon","12552","16"
"12547","","Alisma","L.","","16"
"12548","","Baldellia","Parl.","","16"
"12549","","Burnatia","Micheli","","16"
"12550","","Caldesia","Parl.","","16"
"12551","","Damasonium","Mill.","","16"
"12552","","Echinodorus","Rich. ex Engelm.","","16"
"17016","","Helanthium","(Benth.) Engelm. ex Britton","12552","16"
"12553","","Limnophyton","Miq.","","16"
"20150","","Lophiocarpus","(Kunth) Miq.","12557","16"
"20149","","Lophotocarpus","T.Durand","12557","16"
"12554","","Luronium","Raf.","","16"
"12555","","Machaerocarpus","Small","","16"
"12556","","Ranalisma","Stapf","","16"
"25203","","Rautanenia","Buchenau","12549","16"
"12557","","Sagittaria","L.","","16"
"12558","","Wiesneria","Micheli","","16"
"11875","","Agapanthus","L'Her.","","17"
"11881","","Allium","L.","","17"
"11886","","Ancrumia","Harv. ex Baker","","17"
"11889","","Androstephium","Torr.","","17"
"18951","","Beauverdia","Herter","12001","17"
"18949","","Behria","Greene","11904","17"
"11904","","Bessera","Schult.","","17"
"11906","","Bloomeria","Kellogg","","17"
"18946","","Brevoortia","A.W.Wood","11940","17"
"11910","","Brodiaea","Sm.","","17"
"11918","","Caloscordum","Herb.","","17"
"25550","","Chrysocoryne","Zoellner","12001","17"
"11936","","Dandya","H.E.Moore","","17"
"11940","","Dichelostemma","Kunth","","17"
"18947","","Dipterostemon","Rydb.","11940","17"
"11954","","Erinna","Phil.","","17"
"11963","","Garaventia","Looser","","17"
"11966","","Gethyum","Phil.","","17"
"11967","","Gilliesia","Lindl.","","17"
"11988","","Ipheion","Raf.","","17"
"11998","","Latace","Phil.","","17"
"12001","","Leucocoryne","Lindl.","","17"
"12016","","Miersia","Lindl.","","17"
"12017","","Milla","Cav.","","17"
"12019","","Milula","Prain","","17"
"12020","","Muilla","S.Watson ex Benth.","","17"
"12025","","Nectaroscordum","Lindl.","","17"
"12033","","Nothoscordum","Kunth","","17"
"25551","","Pabellonia","Quezada & Martic.","12001","17"
"12041","","Petronymphe","H.E.Moore","","17"
"12068","","Solaria","Phil.","","17"
"12070","","Speea","Loes.","","17"
"18950","","Steinmannia","Phil.","11963","17"
"12073","","Stemmatium","Phil.","12001","17"
"18948","","Stropholirion","Torr.","11940","17"
"12084","","Trichlora","Baker","","17"
"12089","","Tristagma","Poepp.","","17"
"12090","","Triteleia","Douglas ex Lindl.","","17"
"12091","","Triteleiopsis","Hoover","","17"
"12092","","Tulbaghia","L.","","17"
"11882","","Aloe","L.","","18"
"18874","","Apicra","Willd.","11971","18"
"16228","","Astroloba","Uitewaal","11971","18"
"18873","","Chamaealoe","A.Berger","11882","18"
"18875","","Chortolirion","A.Berger","11971","18"
"17490","X","Gasteraloe","Guillaumin","","18"
"25593","X","Gasterhaworthia","G.D.Rowley","","18"
"11964","","Gasteria","Duval","","18"
"17491","X","Gastrolea","E.Walther","17490","18"
"11971","","Haworthia","Duval","","18"
"12008","","Lomatophyllum","Willd.","","18"
"16229","","Poellnitzia","Uitewaal","","18"
"4888","","Alseuosmia","A.Cunn.","","19"
"16231","","Crispiloba","Steenis","","19"
"4889","","Memecylanthus","Gilg & Schltr.","7047","19"
"16232","","Pachydiscus","Gilg & Schltr.","7047","19"
"4890","","Periomphale","Baill.","7047","19"
"7047","","Wittsteinia","F.Muell.","","19"
"11840","","Alstroemeria","L.","","20"
"11841","","Bomarea","Mirb.","","20"
"11842","","Leontochir","Phil.","","20"
"11843","","Schickendantzia","Pax","","20"
"3924","","Alzatea","Ruiz & Pav.","","21"
"16672","","Acanthochiton","Torr.","9475","22"
"9469","","Achyranthes","L.","","22"
"9470","","Achyropsis","(Moq.) Hook.f.","","22"
"22056","","Acnida","L.","9475","22"
"9471","","Aerva","Forssk.","","22"
"9472","","Allmania","R.Br. ex Wight","","22"
"9473","","Allmaniopsis","Suess.","","22"
"9474","","Alternanthera","Forssk.","","22"
"9475","","Amaranthus","L.","","22"
"16673","","Apterantha","C.H.Wright","9505","22"
"9476","","Arthraerua","(Kuntze) Schinz","","22"
"22055","","Banalia","Moq.","9502","22"
"17314","","Blutaparon","Raf.","","22"
"9477","","Bosea","L.","","22"
"24632","","Bragantia","Vand.","9497","22"
"22067","","Brandesia","Mart.","9474","22"
"22063","","Brayulinea","Small","9498","22"
"9478","","Calicorema","Hook.f.","","22"
"9479","","Celosia","L.","","22"
"9480","","Centema","Hook.f.","","22"
"9481","","Centemopsis","Schinz","","22"
"9482","","Centrostachys","Wall.","","22"
"9483","","Chamissoa","Kunth","","22"
"9484","","Charpentiera","Gaudich.","","22"
"9485","","Chionothrix","Hook.f.","","22"
"16674","","Cladostachys","D.Don","9490","22"
"22065","","Cladothrix","(Moq.) Hook.f.","9535","22"
"9487","","Cyathula","Blume","","22"
"9489","","Dasysphaera","Volkens ex Gilg","","22"
"9490","","Deeringia","R.Br.","","22"
"9491","","Dicraurus","Hook.f.","9504","22"
"9492","","Digera","Forssk.","","22"
"9493","","Dipteranthemum","F.Muell.","9526","22"
"9494","","Eriostylos","C.C.Towns.","","22"
"9495","","Froelichia","Moench","","22"
"9496","","Froelichiella","R.E.Fr.","","22"
"9497","","Gomphrena","L.","","22"
"22064","","Gossypianthus","Hook.","9498","22"
"9498","","Guilleminea","Kunth","","22"
"22066","","Hebantha","Mart.","9517","22"
"9499","","Henonia","Moq.","","22"
"9500","","Herbstia","Sohmer","","22"
"9501","","Hermbstaedtia","Rchb.","","22"
"9502","","Indobanalia","A.N.Henry & B.Roy","","22"
"9503","","Irenella","Suess.","","22"
"9504","","Iresine","P.Browne","","22"
"23216","","Kentrosphaera","Volkens","9537","22"
"9488","","Kyphocarpa","(Fenzl ex Endl.) Lopr.","","22"
"9505","","Lagrezia","Moq.","","22"
"9506","","Leucosphaera","Gilg","","22"
"9507","","Lithophila","Sw.","","22"
"9508","","Lopriorea","Schinz","","22"
"22059","","Marcellia","Baill.","9509","22"
"9509","","Marcelliopsis","Schinz","","22"
"9510","","Mechowia","Schinz","","22"
"22053","","Melanocarpum","Hook.f.","9520","22"
"22068","","Mogiphanes","Mart.","9474","22"
"22057","","Montelia","A.Gray","9475","22"
"9511","","Nelsia","Schinz","","22"
"9512","","Neocentema","Schinz","","22"
"9513","","Nothosaerva","Wight","","22"
"9514","","Nototrichium","(A.Gray) W.F.Hillebr.","","22"
"9515","","Nyssanthes","R.Br.","","22"
"9516","","Pandiaka","(Moq.) Hook.f.","","22"
"9517","","Pfaffia","Mart.","","22"
"9518","","Philoxerus","R.Br.","9497","22"
"9520","","Pleuropetalum","Hook.f.","","22"
"9521","","Pleuropterantha","Franch.","","22"
"17313","","Polyrhabda","C.C.Towns.","","22"
"16675","","Pseudodigera","Chiov.","9492","22"
"9522","","Pseudogomphrena","R.E.Fr.","","22"
"9523","","Pseudoplantago","Suess.","","22"
"16676","","Pseudosericocoma","Cavaco","","22"
"22058","","Psilodigera","Suess.","9529","22"
"22061","","Psilostachys","Hochst.","9525","22"
"9524","","Psilotrichopsis","C.C.Towns.","","22"
"9525","","Psilotrichum","Blume","","22"
"9526","","Ptilotus","R.Br.","","22"
"9527","","Pupalia","Juss.","","22"
"25525","","Quaternella","Pedersen","","22"
"20151","","Robynsiella","Suess.","9481","22"
"22054","","Rodetia","Moq.","9477","22"
"25033","","Rosifax","C.C.Towns.","","22"
"9529","","Saltia","R.Br. ex Moq.","","22"
"9530","","Sericocoma","Fenzl","","22"
"9531","","Sericocomopsis","Schinz","","22"
"9532","","Sericorema","(Hook.f.) Lopr.","","22"
"9533","","Sericostachys","Gilg & Lopr.","","22"
"24324","","Siamosia","K.Larsen & Pedersen","","22"
"9534","","Stilbanthus","Hook.f.","","22"
"22070","","Telanthera","R.Br.","9474","22"
"9535","","Tidestromia","Standl.","","22"
"22062","","Trichinium","R.Br.","9526","22"
"23206","","Trichuriella","Bennet","","22"
"9536","","Trichurus","C.C.Towns.","23206","22"
